epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
190,4854.48,0.43159,0.25132,0.81562,0.99916,1,0.995,0.98263,0.21293,0.12765,0.77808,0.00532225,0.00532225,0.00532225
191,4879.84,0.44017,0.25315,0.81662,0.99918,1,0.995,0.98363,0.21072,0.12535,0.77735,0.0052975,0.0052975,0.0052975
192,4905.27,0.43294,0.24756,0.81252,0.99921,1,0.995,0.98306,0.21102,0.12753,0.77799,0.00527275,0.00527275,0.00527275
193,4930.77,0.4315,0.24916,0.81336,0.99927,1,0.995,0.98274,0.21034,0.12354,0.77896,0.005248,0.005248,0.005248
194,4956.23,0.43024,0.24832,0.81615,0.99929,1,0.995,0.98252,0.20677,0.12396,0.77754,0.00522325,0.00522325,0.00522325
195,4981.64,0.44126,0.25176,0.81848,0.99932,1,0.995,0.98132,0.20833,0.12341,0.77702,0.0051985,0.0051985,0.0051985
196,5006.99,0.43078,0.24789,0.81686,0.99933,1,0.995,0.98176,0.21151,0.12481,0.77826,0.00517375,0.00517375,0.00517375
197,5032.41,0.4298,0.2468,0.81609,0.99932,1,0.995,0.98294,0.21222,0.12199,0.7804,0.005149,0.005149,0.005149
198,5057.79,0.43263,0.24729,0.81284,0.99932,1,0.995,0.98514,0.21116,0.12072,0.77993,0.00512425,0.00512425,0.00512425
199,5083.07,0.43093,0.24803,0.81301,0.99932,1,0.995,0.98541,0.20967,0.11929,0.77952,0.0050995,0.0050995,0.0050995
200,5108.48,0.42695,0.24433,0.81748,0.99931,1,0.995,0.98529,0.20938,0.11884,0.77988,0.00507475,0.00507475,0.00507475
201,5133.81,0.42402,0.24604,0.8147,0.99932,1,0.995,0.98427,0.2088,0.11901,0.77972,0.00505,0.00505,0.00505
202,5159.15,0.43923,0.24789,0.81904,0.99928,1,0.995,0.98643,0.20879,0.11975,0.77921,0.00502525,0.00502525,0.00502525
203,5184.62,0.42803,0.24532,0.81409,0.99923,1,0.995,0.98562,0.2063,0.11981,0.77904,0.0050005,0.0050005,0.0050005
204,5210.03,0.42731,0.24667,0.81864,0.99919,1,0.995,0.98472,0.20783,0.12065,0.77948,0.00497575,0.00497575,0.00497575
205,5235.57,0.42964,0.24521,0.81313,0.99921,1,0.995,0.98409,0.20687,0.12023,0.77911,0.004951,0.004951,0.004951
206,5260.9,0.43654,0.24911,0.81558,0.99924,1,0.995,0.9859,0.20643,0.11823,0.77929,0.00492625,0.00492625,0.00492625
207,5286.14,0.41523,0.24072,0.81409,0.99924,1,0.995,0.98658,0.20531,0.11967,0.77896,0.0049015,0.0049015,0.0049015
208,5311.43,0.42208,0.24452,0.81425,0.99925,1,0.995,0.9828,0.2046,0.12002,0.77831,0.00487675,0.00487675,0.00487675
209,5336.81,0.42905,0.24559,0.81516,0.99917,1,0.995,0.98416,0.20473,0.12097,0.77689,0.004852,0.004852,0.004852
210,5362.15,0.42325,0.24352,0.81221,0.9992,1,0.995,0.9857,0.202,0.11967,0.77509,0.00482725,0.00482725,0.00482725
211,5387.53,0.42889,0.24511,0.81201,0.99925,1,0.995,0.98592,0.20062,0.12047,0.77544,0.0048025,0.0048025,0.0048025
212,5412.84,0.42026,0.24174,0.81567,0.99924,1,0.995,0.98581,0.19916,0.12066,0.77545,0.00477775,0.00477775,0.00477775
213,5438.34,0.41779,0.24235,0.81426,0.99922,1,0.995,0.98716,0.20171,0.12118,0.77685,0.004753,0.004753,0.004753
214,5463.62,0.42145,0.24388,0.81472,0.99924,1,0.995,0.98667,0.20131,0.11814,0.77741,0.00472825,0.00472825,0.00472825
215,5488.94,0.41615,0.24081,0.81325,0.99925,1,0.995,0.9866,0.1988,0.11666,0.77755,0.0047035,0.0047035,0.0047035
216,5514.37,0.42206,0.24301,0.81472,0.99928,1,0.995,0.98741,0.19827,0.11705,0.77784,0.00467875,0.00467875,0.00467875
217,5539.77,0.41784,0.24097,0.81505,0.99928,1,0.995,0.98686,0.19691,0.11647,0.77729,0.004654,0.004654,0.004654
218,5565.27,0.42257,0.24312,0.81346,0.99926,1,0.995,0.98745,0.1957,0.11472,0.77732,0.00462925,0.00462925,0.00462925
219,5590.6,0.42015,0.24361,0.81378,0.99927,1,0.995,0.98903,0.19593,0.11485,0.77745,0.0046045,0.0046045,0.0046045
220,5616.02,0.41575,0.23888,0.81101,0.99927,1,0.995,0.98755,0.19732,0.11645,0.77698,0.00457975,0.00457975,0.00457975
221,5641.44,0.41901,0.24138,0.81495,0.99929,1,0.995,0.98598,0.19787,0.11499,0.77581,0.004555,0.004555,0.004555
222,5666.69,0.42531,0.24399,0.81688,0.9993,1,0.995,0.98666,0.1989,0.11757,0.77495,0.00453025,0.00453025,0.00453025
223,5692.15,0.41552,0.23959,0.81506,0.99932,1,0.995,0.98607,0.19909,0.11899,0.77525,0.0045055,0.0045055,0.0045055
224,5717.46,0.42597,0.2432,0.81559,0.99934,1,0.995,0.98768,0.19828,0.11988,0.77456,0.00448075,0.00448075,0.00448075
225,5742.97,0.4183,0.24052,0.81194,0.99934,1,0.995,0.98704,0.19813,0.11925,0.775,0.004456,0.004456,0.004456
226,5768.29,0.41973,0.23946,0.81442,0.99933,1,0.995,0.98979,0.19699,0.11948,0.77469,0.00443125,0.00443125,0.00443125
227,5793.79,0.41338,0.23814,0.80978,0.99932,1,0.995,0.98756,0.1977,0.11934,0.77529,0.0044065,0.0044065,0.0044065
228,5819.11,0.4098,0.2369,0.81397,0.9993,1,0.995,0.98835,0.19944,0.11995,0.77569,0.00438175,0.00438175,0.00438175
229,5844.53,0.41355,0.2388,0.81224,0.99927,1,0.995,0.98792,0.19986,0.11968,0.77583,0.004357,0.004357,0.004357
230,5869.83,0.41596,0.238,0.81328,0.99925,1,0.995,0.98838,0.19881,0.11799,0.77597,0.00433225,0.00433225,0.00433225
231,5895.35,0.41758,0.24045,0.81556,0.99924,1,0.995,0.98885,0.19747,0.12048,0.77556,0.0043075,0.0043075,0.0043075
232,5920.68,0.41153,0.23782,0.81241,0.99924,1,0.995,0.98944,0.19679,0.11885,0.77484,0.00428275,0.00428275,0.00428275
233,5946.07,0.4158,0.23685,0.81193,0.99921,1,0.995,0.98787,0.19697,0.11882,0.77439,0.004258,0.004258,0.004258
234,5971.38,0.41089,0.23497,0.81269,0.99921,1,0.995,0.98739,0.19673,0.11687,0.774,0.00423325,0.00423325,0.00423325
235,5996.75,0.40576,0.23483,0.80899,0.99919,1,0.995,0.98666,0.19615,0.11626,0.77375,0.0042085,0.0042085,0.0042085
236,6022.07,0.40705,0.23402,0.81246,0.99922,1,0.995,0.98704,0.19507,0.1178,0.77357,0.00418375,0.00418375,0.00418375
237,6047.57,0.41687,0.2364,0.81197,0.99923,1,0.995,0.98846,0.19404,0.11736,0.77303,0.004159,0.004159,0.004159
238,6072.92,0.41256,0.23621,0.81077,0.9992,1,0.995,0.98732,0.19453,0.1162,0.77344,0.00413425,0.00413425,0.00413425
239,6098.24,0.41052,0.23509,0.81249,0.99921,1,0.995,0.98894,0.1943,0.1146,0.77362,0.0041095,0.0041095,0.0041095
240,6123.58,0.40714,0.23362,0.8126,0.99923,1,0.995,0.98817,0.19433,0.11426,0.77375,0.00408475,0.00408475,0.00408475
241,6148.9,0.41057,0.23414,0.81281,0.99924,1,0.995,0.98918,0.19456,0.11479,0.7729,0.00406,0.00406,0.00406
242,6174.25,0.41081,0.23232,0.81376,0.99924,1,0.995,0.98892,0.19411,0.11554,0.77314,0.00403525,0.00403525,0.00403525
243,6199.55,0.40762,0.23304,0.81238,0.99924,1,0.995,0.98834,0.19308,0.11612,0.77461,0.0040105,0.0040105,0.0040105
244,6224.84,0.40213,0.23192,0.80696,0.99924,1,0.995,0.98871,0.19447,0.11604,0.77497,0.00398575,0.00398575,0.00398575
245,6250.15,0.40249,0.23143,0.8115,0.99923,1,0.995,0.98785,0.19448,0.11584,0.77505,0.003961,0.003961,0.003961
246,6275.48,0.40391,0.23375,0.80956,0.99922,1,0.995,0.98755,0.19506,0.11528,0.77379,0.00393625,0.00393625,0.00393625
